f1_x,f1_y,f1_z,f2_x,f2_y,f2_z,f3_x,f3_y,f3_z,f4_x,f4_y,f4_z
0.23669476807117462,0.16584330797195435,-0.4729001522064209,0.2361326962709427,-0.1655026376247406,-0.4731197953224182,-0.3262428641319275,0.16598230600357056,-0.47027626633644104,-0.32742443680763245,-0.16638830304145813,-0.4704750180244446
0.23669476807117462,0.16584330797195435,-0.4729001522064209,0.2361326962709427,-0.1655026376247406,-0.4731197953224182,-0.3262428641319275,0.16598230600357056,-0.47027626633644104,-0.32742443680763245,-0.16638830304145813,-0.4704750180244446
0.23669476807117462,0.16584330797195435,-0.4729001522064209,0.2361326962709427,-0.1655026376247406,-0.4731197953224182,-0.3262428641319275,0.16598230600357056,-0.47027626633644104,-0.32742443680763245,-0.16638830304145813,-0.4704750180244446
0.23669476807117462,0.16584330797195435,-0.4729001522064209,0.2361326962709427,-0.1655026376247406,-0.4731197953224182,-0.3262428641319275,0.16598230600357056,-0.47027626633644104,-0.32742443680763245,-0.16638830304145813,-0.4704750180244446
0.23669476807117462,0.16584330797195435,-0.4729001522064209,0.2361326962709427,-0.1655026376247406,-0.4731197953224182,-0.3262428641319275,0.16598230600357056,-0.47027626633644104,-0.32742443680763245,-0.16638830304145813,-0.4704750180244446
0.23669476807117462,0.16584330797195435,-0.4729001522064209,0.2361326962709427,-0.1655026376247406,-0.4731197953224182,-0.3262428641319275,0.16598230600357056,-0.47027626633644104,-0.32742443680763245,-0.16638830304145813,-0.4704750180244446
0.23669476807117462,0.16584330797195435,-0.4729001522064209,0.2361326962709427,-0.1655026376247406,-0.4731197953224182,-0.3262428641319275,0.16598230600357056,-0.47027626633644104,-0.32742443680763245,-0.16638830304145813,-0.4704750180244446
0.23669476807117462,0.16584330797195435,-0.4729001522064209,0.2361326962709427,-0.1655026376247406,-0.4731197953224182,-0.3262428641319275,0.16598230600357056,-0.47027626633644104,-0.32742443680763245,-0.16638830304145813,-0.4704750180244446
0.23669476807117462,0.16584330797195435,-0.4729001522064209,0.2361326962709427,-0.1655026376247406,-0.4731197953224182,-0.3262428641319275,0.16598230600357056,-0.47027626633644104,-0.32742443680763245,-0.16638830304145813,-0.4704750180244446
0.23669476807117462,0.16584330797195435,-0.4729001522064209,0.2361326962709427,-0.1655026525259018,-0.4731197953224182,-0.3262428641319275,0.16598230600357056,-0.47027626633644104,-0.32742443680763245,-0.16638830304145813,-0.4704750180244446
